transaction_id,partner_id,store_id,internal_store_id,transaction_type,amount,amount_platform_commission,transaction_date,notes
"701","4","aa6f336f-c643-4e52-b00b-d67b476b05de","24","discount","545225.17","54522.51700000001","2025-05-24T18:26:23.879Z","مجال أتفق رعاية طبقة القيء أنمو المختارون منحن بلدة."
"702","3","5b9dac8f-56ad-443c-9d0c-0869587c4ff3","13","deposit","561602.27","56160.227","2025-05-24T13:57:48.386Z","قوة صدقة الجنون ألم مهجور متع أوافق ينظف نسج."
"703","2","7675b0c4-1132-416e-8ea6-c894206b7a01","14","withdraw","896812.73","89681.273","2025-05-25T01:55:03.728Z","أجبر يسير الفصل يسير نظيف المجلد شخص صدر أخت ألم."
"704","5","be4b603e-dcb6-460c-b1c9-5dcc116f44e1","5","discount","506320.24","50632.024","2025-05-24T16:17:36.786Z","سمحت سليم لو بشكل كلاهما ربيع عجز."
"705","5","9f5b1153-9b72-4851-a5db-0aa330aace10","23","deposit","480310.75","48031.075","2025-05-24T22:36:40.560Z","الملابس اقف الجميع كلا إنها أب التفاضل."
"706","3","6e50dfc4-e43d-4ce6-aeb9-006580ae7822","6","deposit","3998.38","399.838","2025-05-24T21:03:05.132Z","القليل غير تبني كومة يبعد فرن المسالك خطة فيما."
"707","3","6e50dfc4-e43d-4ce6-aeb9-006580ae7822","6","discount","595204.76","59520.476","2025-05-25T07:54:54.756Z","القليل مجمع طاولة هو ألفت فارغ صيف مرآة اجلس قال."
"708","5","9f5b1153-9b72-4851-a5db-0aa330aace10","23","withdraw","888064.04","88806.40400000001","2025-05-25T00:12:58.811Z","عباس مُطبَّق سوف عزيزي فليكن طعام."
"709","4","69b80b78-7bcf-47b0-8bba-50ef2c34a043","11","discount","392905.33","39290.533","2025-05-25T01:24:52.875Z","يقدموا ماء السماع."
"710","6","696508f2-d11d-450b-95ff-d854584f943e","3","withdraw","143853.71","14385.371","2025-05-24T20:19:09.144Z","أعتقد مائة تبني المحيط آخرون."
"711","4","69b80b78-7bcf-47b0-8bba-50ef2c34a043","11","withdraw","66355.2","6635.5199999999995","2025-05-24T15:26:23.386Z","عن الأليف غائب تنبيه تماثيل مظلمة و."
"712","2","7675b0c4-1132-416e-8ea6-c894206b7a01","14","discount","480753.19","48075.319","2025-05-24T19:40:32.057Z","ايقاد منحنى أحضر غربال أرتب مع قميص."
"713","4","1f960ee3-1b01-488c-afc9-cade5d4c0379","12","withdraw","298137.05","29813.704999999998","2025-05-25T09:15:01.725Z","ارباح ألفت يحذب مضت."
"714","5","be4b603e-dcb6-460c-b1c9-5dcc116f44e1","5","withdraw","743686.92","74368.69200000001","2025-05-25T11:20:54.065Z","ثلاثة يقولون بالتأكيد."
"715","1","5dd9e66d-26f0-4796-9973-acc3b3fcd011","10","discount","989208.02","98920.802","2025-05-25T05:48:31.752Z","محكمة على بالباص أخشى ذراع ثالاسانوس اسمنت صدوق شاهد."
"716","1","47507e1d-db7b-41b6-ad7d-0d585a878bc0","1","discount","315662.32","31566.232","2025-05-25T06:46:16.705Z","مشط آمل بكمل أسلم جري عنوان سن."
"717","4","26295b8e-2e90-4aa5-999a-03e7f2d985a0","4","discount","48564.3","4856.43","2025-05-24T14:06:41.186Z","دعه يوضح مفيد مقنع عاصف."
"718","6","c69b00af-d2e3-4e1e-8604-bda0d08df016","22","withdraw","251197.55","25119.754999999997","2025-05-25T07:49:35.588Z","علاج يبحث كنز كرامة آدم جمهور يتعقب سريع."
"719","2","fdae4289-0f1f-41b2-aa95-5e4b77ff6c11","9","withdraw","645926.41","64592.641","2025-05-24T22:58:31.338Z","أسلم فليكن قبلت رفض خطأ سيصيبني."
"720","4","07cd0776-2f5c-4587-b29e-c398a7d1010c","8","withdraw","222787.16","22278.716","2025-05-25T00:54:59.299Z","حساب الشفق منحنى مرحبا غربال فقير."
"721","1","47507e1d-db7b-41b6-ad7d-0d585a878bc0","1","discount","608363.33","60836.333","2025-05-25T03:05:26.711Z","عباس له كما لذلك لوت حزين عير."
"722","4","69b80b78-7bcf-47b0-8bba-50ef2c34a043","11","deposit","286885.43","28688.542999999998","2025-05-25T01:18:06.521Z","يبعد كلب أحد متماسك."
"723","2","7675b0c4-1132-416e-8ea6-c894206b7a01","14","discount","807933.89","80793.389","2025-05-25T00:42:47.469Z","سهم مهارات رابطة أن استراحة."
"724","1","1652ade0-afb3-4784-8c1a-edfea643d995","26","discount","958727.79","95872.77900000001","2025-05-25T08:29:11.298Z","الكبرى كيف الحال مثل."
"725","4","07cd0776-2f5c-4587-b29e-c398a7d1010c","8","discount","772913.52","77291.352","2025-05-25T11:29:35.587Z","عقل انتصار جار شريك."
"726","2","7675b0c4-1132-416e-8ea6-c894206b7a01","14","withdraw","76991.77","7699.177000000001","2025-05-25T04:01:57.401Z","يأتي بالرغم زوجة الحضارة مختفي مساء حتى معك المحدد حب."
"727","1","1652ade0-afb3-4784-8c1a-edfea643d995","26","deposit","256635.59","25663.559","2025-05-25T12:47:20.003Z","معركة كنيس طاولة بعيد طعام يقارن ثابت أخيرا."
"728","2","7675b0c4-1132-416e-8ea6-c894206b7a01","14","deposit","798785.71","79878.571","2025-05-24T21:15:57.555Z","غرفة الجناح دواء المحدد عالي صدوق ويل رسمي سألتصق."
"729","1","47507e1d-db7b-41b6-ad7d-0d585a878bc0","1","deposit","34212.82","3421.282","2025-05-25T12:01:29.482Z","والنسيج شجرة عير ملاك عنوان ظل."
"730","2","fdae4289-0f1f-41b2-aa95-5e4b77ff6c11","9","deposit","138062.75","13806.275","2025-05-25T09:26:01.679Z","أعتبر مرات إلا إخلاء ضجة من برعاية أميل."
"731","1","95e884b2-4582-420d-b6d2-ed74ebd05795","2","withdraw","902840.33","90284.033","2025-05-24T15:22:02.722Z","يسلم مجموعة يتدحرج قبل ابرم يصدق بالتأكيد مشط فاجأ."
"732","5","be4b603e-dcb6-460c-b1c9-5dcc116f44e1","5","deposit","876641.55","87664.155","2025-05-24T15:31:34.634Z","ليتم فارغ ثلاثون ماشية التي طريق مثاب متع السماع يبدو."
"733","6","696508f2-d11d-450b-95ff-d854584f943e","3","deposit","61298.8","6129.88","2025-05-25T06:05:42.773Z","المسالك يكتسب إعجاب برونز أخشى ينظر مستمر عاقل."
"734","4","69b80b78-7bcf-47b0-8bba-50ef2c34a043","11","discount","463120.66","46312.066","2025-05-25T10:07:33.356Z","يمين اضع متى شاهد أساعد."
"735","2","7675b0c4-1132-416e-8ea6-c894206b7a01","14","withdraw","305981.1","30598.109999999997","2025-05-25T03:44:53.574Z","يتمتع منحن الوادي عضوية."
"736","2","fdae4289-0f1f-41b2-aa95-5e4b77ff6c11","9","discount","838319.49","83831.949","2025-05-24T16:06:44.156Z","ملل كلاهما مجمع سبب بالباص الطريق."
"737","4","aa6f336f-c643-4e52-b00b-d67b476b05de","24","deposit","140527.52","14052.751999999999","2025-05-25T05:37:25.770Z","يأسر مجمع بعيد البقية شريك."
"738","3","27c01421-7170-469c-853f-e48d75fa83fa","25","withdraw","817563.63","81756.363","2025-05-24T22:33:20.114Z","كثيرة أقدر منتصف عشر تدوس الموعد."
"739","1","5dd9e66d-26f0-4796-9973-acc3b3fcd011","10","withdraw","388097.03","38809.703","2025-05-25T12:50:53.366Z","قبول يقدموا ولا نعل الوادي فزت كشط مفيد."
"740","1","116bc101-8874-4402-b641-afc5e583bb9b","16","deposit","657671.46","65767.146","2025-05-25T05:15:00.323Z","ادافع ثالث شخص هو يلائم."
"741","2","7966c1d2-1f34-4f47-a326-4adc2a5a7858","7","withdraw","707049.36","70704.936","2025-05-24T15:18:31.292Z","يفعل المدينة مادة سيل شجيرة أقسى عليه متأثر الماء أعيش."
"742","3","6e50dfc4-e43d-4ce6-aeb9-006580ae7822","6","deposit","947411.93","94741.193","2025-05-25T07:16:28.266Z","وسيم اضحك نجمة الوادي صالح ممتع أحمل."
"743","2","7675b0c4-1132-416e-8ea6-c894206b7a01","14","deposit","643682.92","64368.292","2025-05-25T02:06:37.433Z","شعر جهاز المقصود أقترح كتف ثلاثون نحن الأكثر."
"744","4","1f960ee3-1b01-488c-afc9-cade5d4c0379","12","withdraw","778005.21","77800.521","2025-05-24T17:47:38.523Z","مقابلة زيادة ثلاث امراء وميض تبني يتردد."
"745","2","7675b0c4-1132-416e-8ea6-c894206b7a01","14","discount","674924.46","67492.446","2025-05-24T16:24:45.977Z","كرس تحت إدارة شخص سير يقود سلسلة تعرُّف نتيجة."
"746","1","116bc101-8874-4402-b641-afc5e583bb9b","16","deposit","371933.07","37193.307","2025-05-24T15:57:25.495Z","أحد أخضر مبتذلة عاصف مضيف."
"747","4","afa5b6ac-4751-4600-a3d2-4e21ba1e7a9b","18","withdraw","732082.2","73208.22","2025-05-25T06:11:29.307Z","طريق هنا النزاع جيد بأغلبية محفوظ أب."
"748","3","27c01421-7170-469c-853f-e48d75fa83fa","25","deposit","956118.44","95611.844","2025-05-24T21:01:05.150Z","العمل الموت ايقاد اقف حساب."
"749","2","7966c1d2-1f34-4f47-a326-4adc2a5a7858","7","deposit","298197.2","29819.72","2025-05-24T18:57:10.118Z","عشاء ينام ادافع أقدر لون أساعد وقت يفترض الأساسي."
"750","1","116bc101-8874-4402-b641-afc5e583bb9b","16","discount","356296.55","35629.655","2025-05-25T06:59:38.328Z","متأثر مقابلة رسمي أقسم أب منتج مجمع أساس السجلات."
"751","2","fdae4289-0f1f-41b2-aa95-5e4b77ff6c11","9","deposit","464445.01","46444.501000000004","2025-05-25T00:28:31.473Z","شمس كرمة أدافع سماء أميل الموقف مرحبًا الرقص صبرا."
"752","5","42b09504-3c4e-4b20-96bc-c16a0c421f12","15","withdraw","47684.88","4768.487999999999","2025-05-24T16:08:19.790Z","ليّن يرتجف مختفي الكبرى إضافي فيما."
"753","4","afa5b6ac-4751-4600-a3d2-4e21ba1e7a9b","18","withdraw","570736.55","57073.655000000006","2025-05-24T14:09:01.596Z","الجاد مرارًا حال حساس وقت مربع الموقف مزايا صداقة."
"754","6","c69b00af-d2e3-4e1e-8604-bda0d08df016","22","discount","452312.55","45231.255","2025-05-24T16:42:27.517Z","يفترض مسرح السماوي صبرا الكبرى يليق."
"755","1","95e884b2-4582-420d-b6d2-ed74ebd05795","2","discount","698844.97","69884.497","2025-05-25T10:51:02.382Z","وحشي سنشتاق اسمنت لوم."
"756","4","7eec78da-410e-4b04-b95d-12ff4403951f","20","deposit","351753.63","35175.363","2025-05-24T16:36:54.346Z","المد جار يتحقق صالح."
"757","5","42b09504-3c4e-4b20-96bc-c16a0c421f12","15","discount","506052.55","50605.255","2025-05-25T02:53:41.943Z","غالباً سير حامض."
"758","5","e79dad18-7053-4029-ad43-ceba8d4a9419","21","deposit","443697.83","44369.783","2025-05-25T01:31:14.388Z","ذيل يبدو الريح أدوس العنكبوت فليكن."
"759","4","7eec78da-410e-4b04-b95d-12ff4403951f","20","discount","107598.25","10759.825","2025-05-24T19:07:42.877Z","يمارس زعتر مستمر حر."
"760","4","7eec78da-410e-4b04-b95d-12ff4403951f","20","discount","445006.89","44500.689","2025-05-24T15:04:32.422Z","الشفق كان كريم غالباً الجاد."
"761","4","07cd0776-2f5c-4587-b29e-c398a7d1010c","8","withdraw","341208.03","34120.803","2025-05-25T02:38:39.314Z","بداهة صالح جري ذيل صنعت أحب أفضل مقاطعة مصلح."
"762","3","5b9dac8f-56ad-443c-9d0c-0869587c4ff3","13","withdraw","84889.16","8488.916000000001","2025-05-25T05:48:14.107Z","دولة ازعم أين الجرأة شاب مستقر شيأ الدير."
"763","4","7eec78da-410e-4b04-b95d-12ff4403951f","20","deposit","761990.7","76199.06999999999","2025-05-24T18:10:42.428Z","بالطبع قَوس والتكامل أنا حجرة ضجة محفوظ اخترت ارباح."
"764","2","7966c1d2-1f34-4f47-a326-4adc2a5a7858","7","discount","6644.87","664.487","2025-05-25T04:03:51.225Z","تحدث إخلاء اخر اتحداك يحشد متماسك تماثيل منحن."
"765","1","47507e1d-db7b-41b6-ad7d-0d585a878bc0","1","deposit","532496.01","53249.601","2025-05-24T20:41:22.112Z","مواطنة نفع حزين سأشرح مهدئ تستوعب أفتقد الكل."
"766","4","1f960ee3-1b01-488c-afc9-cade5d4c0379","12","discount","837917.86","83791.786","2025-05-25T08:20:16.451Z","يصدق صامت اقرر."
"767","2","7966c1d2-1f34-4f47-a326-4adc2a5a7858","7","discount","376200.6","37620.06","2025-05-25T11:07:25.257Z","ممتع بعيد باهظ مرهق أوزة يكتسب."
"768","1","04c138b8-7346-43f4-8abf-316c30403bd9","19","discount","434186","43418.6","2025-05-25T04:48:06.645Z","فشيأ أقترح الشاعر ملاك باقية يحذب كيف تحت تعتاد عمر."
"769","4","afa5b6ac-4751-4600-a3d2-4e21ba1e7a9b","18","discount","68502.68","6850.267999999999","2025-05-24T20:15:56.802Z","ذهبي دعوى قبول."
"770","2","fdae4289-0f1f-41b2-aa95-5e4b77ff6c11","9","discount","171718.89","17171.889000000003","2025-05-25T10:12:37.249Z","أفضل أدوس ألم."
"771","4","1f960ee3-1b01-488c-afc9-cade5d4c0379","12","deposit","558360.01","55836.001000000004","2025-05-25T00:19:35.955Z","اسم قوي شراب حذاء."
"772","4","07cd0776-2f5c-4587-b29e-c398a7d1010c","8","withdraw","887172.66","88717.266","2025-05-25T02:34:11.090Z","مربع تحمل السماوي أغطي النهر هواء جمال حسنًا يتبنى رفض."
"773","1","95e884b2-4582-420d-b6d2-ed74ebd05795","2","deposit","515312.48","51531.248","2025-05-25T06:27:37.658Z","النهر أوزة أحاول هم شعر هي تأكيد جيد السرج سبب."
"774","4","aa6f336f-c643-4e52-b00b-d67b476b05de","24","deposit","413159.78","41315.978","2025-05-25T00:30:16.465Z","أحضر الأمل لماذا رجولي تم."
"775","5","42b09504-3c4e-4b20-96bc-c16a0c421f12","15","deposit","476396.56","47639.656","2025-05-24T21:22:55.181Z","أعترف أين ثالاسانوس لماذا لوت."
"776","3","6e50dfc4-e43d-4ce6-aeb9-006580ae7822","6","withdraw","333249.96","33324.996","2025-05-25T05:14:31.991Z","وظائف ملائم متى محبوب الجاد."
"777","4","07cd0776-2f5c-4587-b29e-c398a7d1010c","8","withdraw","401715.35","40171.534999999996","2025-05-24T18:56:27.716Z","ثلاثة سأخبرك كل المحدد."
"778","2","7966c1d2-1f34-4f47-a326-4adc2a5a7858","7","withdraw","296449.82","29644.982","2025-05-25T11:40:19.534Z","مهجور أب أرى منتج المشي يغني كرمة أقول."
"779","5","e79dad18-7053-4029-ad43-ceba8d4a9419","21","deposit","195037.27","19503.727","2025-05-25T10:13:50.734Z","غداً يرتقع تحية تدريبات يجب."
"780","2","fdae4289-0f1f-41b2-aa95-5e4b77ff6c11","9","discount","825921.09","82592.109","2025-05-25T02:03:43.230Z","مدح آلام عنوان طالب بالباص بالاسفل مفيد كيف العنوان جمهور."
"781","1","95e884b2-4582-420d-b6d2-ed74ebd05795","2","discount","837491.24","83749.124","2025-05-24T21:31:49.592Z","استوديو صحة رفيع متأثر بالغ تماثيل برعاية."
"782","4","afa5b6ac-4751-4600-a3d2-4e21ba1e7a9b","18","discount","763753.95","76375.39499999999","2025-05-25T03:02:05.876Z","الاستخدام شاب المسرح نشأ آخر عمر."
"783","4","aa6f336f-c643-4e52-b00b-d67b476b05de","24","withdraw","728527.72","72852.772","2025-05-25T10:16:53.578Z","المرونة زال المسرح صحة عتيق قادم يحذب عليه شيأ نعل."
"784","6","696508f2-d11d-450b-95ff-d854584f943e","3","discount","638066.43","63806.643000000004","2025-05-24T13:32:30.712Z","أجبر اشرب يكتسب."
"785","6","696508f2-d11d-450b-95ff-d854584f943e","3","discount","694417.33","69441.733","2025-05-25T10:41:14.475Z","الحقيقة سنة ضعيف ذاهب اضحك رهيب اضفت زحف مرحبًا رأى."
"786","4","7eec78da-410e-4b04-b95d-12ff4403951f","20","withdraw","147742.47","14774.247","2025-05-24T16:13:45.716Z","منتصف ربيع خفض أُطرُوحَة يستوعب شعر ماشية أطلق مدينة أستسلم."
"787","1","116bc101-8874-4402-b641-afc5e583bb9b","16","discount","874057.35","87405.735","2025-05-25T03:08:26.142Z","تحدث تاج كاحل مزيج أعلى سهل أساس."
"788","5","be4b603e-dcb6-460c-b1c9-5dcc116f44e1","5","withdraw","446526.27","44652.627","2025-05-25T03:19:01.592Z","اخماد شئ مرسوم أتصل زجاجة سبورة مجال بأغلبية."
"789","5","9f5b1153-9b72-4851-a5db-0aa330aace10","23","discount","816502.04","81650.204","2025-05-24T14:57:35.254Z","مرة نهاية يقي هم جوية لأن دخول برعاية يساهم متساوي."
"790","1","5dd9e66d-26f0-4796-9973-acc3b3fcd011","10","deposit","369173.51","36917.351","2025-05-24T14:59:27.372Z","أي مخترع تصدع نجمة سوف جهاز خزانة طاولة."
"791","5","9f5b1153-9b72-4851-a5db-0aa330aace10","23","withdraw","617942.29","61794.22900000001","2025-05-25T03:42:24.852Z","وَرَاءَ صحة حساب."
"792","1","47507e1d-db7b-41b6-ad7d-0d585a878bc0","1","withdraw","344992.62","34499.262","2025-05-24T15:38:15.543Z","فريق السماوي مقابلة وَسَط يشمل."
"793","5","e79dad18-7053-4029-ad43-ceba8d4a9419","21","withdraw","671282.05","67128.205","2025-05-25T11:36:09.301Z","أحضر رأى ارباح مرات والنسيج مشهد الحقيقة محل مثل راحة."
